filename,width,height,class,xmin,ymin,xmax,ymax
7517.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1123,538,1159,573
7517.png,1920,1080,Gefahrenzeichen,1116,492,1163,536
7518.png,1280,720,"(Sonstiges, blau)",669,387,695,405
7518.png,1280,720,"80 km/h, Beginn - Hoechstgeschwindigkeit",726,371,744,391
7519.png,1920,1080,"(Sonstiges, weiss)",836,427,892,481
7520.png,1280,720,"(Sonstiges, braun)",732,342,825,404
7521.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",343,508,387,545
7521.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1085,523,1126,561
7522.png,1920,1080,Kurve (rechts),980,564,1018,599
7523.png,1920,1080,Gefahrenzeichen,1084,489,1131,524
7523.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1090,526,1128,557
7523.png,1920,1080,"Kraftfahrstrasse, Beginn",1036,527,1061,553
7523.png,1920,1080,in ... m,1037,550,1064,570
7523.png,1920,1080,"(Sonstiges, gelb)",981,581,1007,600
7524.png,1920,1080,"30er-Zone, Beginn",519,350,631,480
7524.png,1920,1080,Gefahrenzeichen,306,415,407,495
7524.png,1920,1080,Zusatzschild,326,494,371,522
7525.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",813,656,825,667
7526.png,1920,1080,"(Sonstiges, blau)",695,532,738,575
7526.png,1920,1080,"(Sonstiges, blau)",1295,528,1333,565
7527.png,1920,1080,Vorfahrt,1050,511,1086,542
7527.png,1920,1080,"(Sonstiges, rot/weiss)",1348,582,1380,647
7527.png,1920,1080,"(Sonstiges, blau)",1338,539,1381,584
7528.png,1280,720,"(Sonstiges, blau)",580,388,602,404
7529.png,1920,1080,Vorfahrt,127,463,166,495
7529.png,1920,1080,"(Sonstiges, blau)",123,502,169,540
7529.png,1920,1080,Vorfahrt,1516,469,1558,506
7529.png,1920,1080,"(Sonstiges, blau)",1513,505,1566,548
7529.png,1920,1080,"(Sonstiges, gelb)",1519,432,1554,470
7530.png,1920,1080,"(Sonstiges, gelb)",1417,147,1768,403
7531.png,1280,720,"(Sonstiges, blau)",940,266,990,316
7531.png,1280,720,Zusatzschild,944,316,989,337
7531.png,1280,720,"(Sonstiges, blau)",532,333,558,359
7532.png,1920,1080,"(Sonstiges, gelb)",1212,406,1473,582
7532.png,1920,1080,"(Sonstiges, braun)",1212,584,1475,640
7532.png,1920,1080,"(Sonstiges, gelb)",992,581,1023,631
7532.png,1920,1080,"(Sonstiges, weiss)",991,566,1024,581
7532.png,1920,1080,"(Sonstiges, gelb)",678,584,704,594
7532.png,1920,1080,"(Sonstiges, blau)",656,583,668,594
7532.png,1920,1080,"(Sonstiges, rot/weiss)",657,595,668,611
7533.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",975,502,1002,529
7533.png,1920,1080,"(Sonstiges, blau)",920,548,935,563
7533.png,1920,1080,"(Sonstiges, rot/weiss)",922,563,939,575
7533.png,1920,1080,Zusatzschild,922,574,938,583
7533.png,1920,1080,Zusatzschild,898,575,916,585
7533.png,1920,1080,"(Sonstiges, rot/blau)",901,559,912,573
7534.png,1280,720,"(Sonstiges, blau)",1181,385,1262,425
7535.png,1280,720,Vorfahrt,709,323,728,340
7535.png,1280,720,Gefahrenzeichen,710,341,727,353
7535.png,1280,720,Zusatzschild,711,354,727,363
7536.png,1920,1080,Vorfahrt,1089,519,1126,554
7536.png,1920,1080,Vorfahrt,441,529,471,559
7536.png,1920,1080,"(Sonstiges, weiss)",1136,498,1198,512
7536.png,1920,1080,"(Sonstiges, weiss)",1136,511,1193,531
7537.png,1920,1080,Vorfahrt,1290,521,1334,565
7538.png,1280,720,"(Sonstiges, rot/weiss)",1034,230,1082,279
7538.png,1280,720,"(Sonstiges, weiss)",32,402,72,424
7538.png,1280,720,"(Sonstiges, blau)",364,407,376,421
7539.png,1920,1080,Kurve (rechts),402,498,466,550
7539.png,1920,1080,Kurve (rechts),1011,565,1044,594
7540.png,1920,1080,Vorfahrt,1031,536,1075,578
7540.png,1920,1080,"(Sonstiges, rot/blau)",989,569,1005,590
7541.png,1280,720,"80 km/h, Beginn - Hoechstgeschwindigkeit",735,317,775,355
7541.png,1280,720,"(Sonstiges, blau)",696,332,759,371
7542.png,1920,1080,Ortsausgangsschild,52,491,168,569
7543.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",706,520,741,551
7543.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",1307,520,1336,550
7543.png,1920,1080,"(Sonstiges, rot/blau)",1356,523,1377,548
7543.png,1920,1080,Vorfahrt,1873,338,1920,388
7543.png,1920,1080,"(Sonstiges, rot/blau)",1871,421,1917,468
7543.png,1920,1080,"(Sonstiges, gelb)",1870,289,1920,338
7544.png,1920,1080,"(Sonstiges, blau)",1034,1,1644,234
7545.png,1280,720,"(Sonstiges, rot/weiss)",191,335,231,375
7545.png,1280,720,"(Sonstiges, rot/weiss)",893,317,939,361
7545.png,1280,720,"(Sonstiges, blau)",917,280,960,322
7545.png,1280,720,"(Sonstiges, blau)",941,343,966,367
7545.png,1280,720,Zusatzschild,940,365,965,376
7545.png,1280,720,"(Sonstiges, rot/weiss)",883,389,919,438
7546.png,1920,1080,"(Sonstiges, gelb)",1050,506,1194,602
7546.png,1920,1080,"(Sonstiges, braun)",1052,603,1194,634
7546.png,1920,1080,"(Sonstiges, gelb)",948,592,970,626
7546.png,1920,1080,"(Sonstiges, weiss)",947,577,972,592
7546.png,1920,1080,"(Sonstiges, gelb)",671,581,694,591
7546.png,1920,1080,"(Sonstiges, blau)",651,582,662,591
7546.png,1920,1080,"(Sonstiges, rot/weiss)",651,591,661,606
7546.png,1920,1080,Vorfahrt,468,544,481,557
7547.png,1920,1080,"(Sonstiges, gelb)",1331,232,1749,527
7548.png,1920,1080,"(Sonstiges, rot/weiss)",1160,501,1190,527
7549.png,1280,720,"(Sonstiges, gelb)",955,1,1280,251
7549.png,1280,720,Vorfahrt,607,385,617,397
7550.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",887,708,898,718
7551.png,1920,1080,"(Sonstiges, blau)",815,501,993,568
7551.png,1920,1080,"(Sonstiges, blau)",763,598,779,617
7551.png,1920,1080,"(Sonstiges, blau)",983,604,999,621
7551.png,1920,1080,"(Sonstiges, blau)",713,603,747,618
7552.png,1920,1080,"(Sonstiges, rot/weiss)",1056,529,1082,556
7552.png,1920,1080,Zusatzschild,1054,557,1083,578
7552.png,1920,1080,Zusatzschild,1056,578,1084,593
7553.png,1280,720,"(Sonstiges, blau)",278,421,292,437
7553.png,1280,720,"(Sonstiges, rot/weiss)",1211,159,1280,233
7554.png,1920,1080,"(Sonstiges, rot/blau)",1519,410,1586,463
7554.png,1920,1080,"(Sonstiges, rot/blau)",1002,552,1019,570
7554.png,1920,1080,"(Sonstiges, blau)",1002,570,1021,583
7554.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",723,546,741,565
7554.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",990,561,1008,579
7555.png,1920,1080,Vorfahrt,1085,506,1143,560
7555.png,1920,1080,"(Sonstiges, rot/blau)",1009,563,1031,584
7556.png,1920,1080,Vorfahrt,1384,436,1450,491
7556.png,1920,1080,"(Sonstiges, blau)",1335,459,1355,484
7556.png,1920,1080,Zusatzschild,1329,484,1364,511
7556.png,1920,1080,"(Sonstiges, rot/blau)",1221,508,1242,531
7556.png,1920,1080,"(Sonstiges, rot/blau)",1198,488,1219,513
7556.png,1920,1080,"(Sonstiges, rot/blau)",1078,552,1091,568
7556.png,1920,1080,"(Sonstiges, rot/blau)",1067,554,1077,566
7556.png,1920,1080,Zusatzschild,1221,534,1241,550
7556.png,1920,1080,Zusatzschild,1197,513,1222,532
7556.png,1920,1080,Zusatzschild,1198,534,1219,551
7556.png,1920,1080,Zusatzschild,1078,567,1092,579
7556.png,1920,1080,Zusatzschild,1066,568,1079,589
7556.png,1920,1080,Vorfahrt,1008,575,1020,588
7558.png,1920,1080,Vorfahrt,1013,584,1039,615
7558.png,1920,1080,Gefahrenzeichen,992,595,1016,617
7558.png,1920,1080,Zusatzschild,994,616,1015,626
7559.png,1920,1080,"(Sonstiges, gelb)",881,509,999,578
7560.png,1920,1080,Ende saemtlicher Streckenverbote,1295,406,1384,489
7561.png,1920,1080,"Kraftfahrstrasse, Beginn",1138,531,1181,573
7562.png,1280,720,Vorfahrt,822,163,896,230
7562.png,1280,720,Zusatzschild,829,230,887,282
7563.png,1920,1080,"Kraftfahrstrasse, Beginn",1205,494,1268,548
7564.png,1920,1080,"(Sonstiges, blau)",1534,476,1571,515
7564.png,1920,1080,Zusatzschild,1534,511,1570,539
7565.png,1280,720,"(Sonstiges, blau)",650,380,676,396
7565.png,1280,720,"(Sonstiges, blau)",664,398,673,417
7566.png,1920,1080,"(Sonstiges, gelb)",831,498,922,550
7567.png,1280,720,"80 km/h, Ende - Hoechstgeschwindigkeit",725,264,754,293
7568.png,1920,1080,Zusatzschild,1273,378,1366,468
7568.png,1920,1080,Zusatzschild,1296,468,1350,524
7568.png,1920,1080,"(Sonstiges, gelb)",1105,491,1144,549
7568.png,1920,1080,"(Sonstiges, gelb)",1068,576,1133,596
7568.png,1920,1080,"(Sonstiges, gelb)",1069,600,1133,618
7569.png,1280,720,"(Sonstiges, gelb)",707,378,736,402
7570.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1244,529,1306,592
7570.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",84,539,153,606
7571.png,1280,720,"(Sonstiges, blau)",804,363,820,401
7571.png,1280,720,"(Sonstiges, blau)",610,360,648,387
7571.png,1280,720,"(Sonstiges, gelb)",700,397,709,411
7571.png,1280,720,"(Sonstiges, weiss)",700,392,710,397
7572.png,1920,1080,"(Sonstiges, rot/blau)",1203,498,1245,544
7572.png,1920,1080,"(Sonstiges, rot/blau)",660,600,674,616
7573.png,1920,1080,"(Sonstiges, blau)",1642,226,1739,307
7573.png,1920,1080,Zusatzschild,1650,301,1745,345
7573.png,1920,1080,Zusatzschild,1649,338,1745,398
7573.png,1920,1080,"(Sonstiges, blau)",1020,562,1030,574
7573.png,1920,1080,Zusatzschild,1020,574,1030,581
7573.png,1920,1080,Zusatzschild,1020,581,1030,590
7573.png,1920,1080,"(Sonstiges, rot/blau)",977,581,985,591
7574.png,1920,1080,"(Sonstiges, rot/blau)",1342,396,1380,436
7574.png,1920,1080,"(Sonstiges, blau)",1543,459,1586,502
7575.png,1920,1080,Vorfahrt,1118,416,1197,497
7575.png,1920,1080,"(Sonstiges, rot/blau)",1019,507,1049,542
7575.png,1920,1080,"(Sonstiges, gelb)",991,524,1069,571
7576.png,1920,1080,"(Sonstiges, gelb)",460,237,575,316
7576.png,1920,1080,"(Sonstiges, gelb)",670,233,896,318
7576.png,1920,1080,"(Sonstiges, gelb)",989,228,1110,311
7576.png,1920,1080,Vorfahrt,1014,548,1030,566
7577.png,1280,720,"(Sonstiges, weiss)",650,311,712,323
7577.png,1280,720,"(Sonstiges, braun)",652,324,711,336
7577.png,1280,720,"(Sonstiges, braun)",652,337,712,349
7577.png,1280,720,"(Sonstiges, braun)",653,351,714,363
7577.png,1280,720,"(Sonstiges, braun)",652,364,714,377
7578.png,1280,720,Gefahrenzeichen,232,277,289,329
7578.png,1280,720,"(Sonstiges, weiss)",275,327,301,343
7579.png,1280,720,Vorfahrt,1111,29,1274,178
7580.png,1920,1080,Vorfahrt,1721,148,1870,284
7580.png,1920,1080,"(Sonstiges, blau)",44,576,71,617
7580.png,1920,1080,"(Sonstiges, rot/weiss)",42,617,65,671
7581.png,1920,1080,"(Sonstiges, blau)",552,594,585,629
7581.png,1920,1080,"(Sonstiges, rot/weiss)",556,627,582,671
7581.png,1920,1080,"(Sonstiges, rot/weiss)",591,563,619,590
7581.png,1920,1080,"(Sonstiges, rot/weiss)",1058,559,1086,589
7582.png,1920,1080,"(Sonstiges, gelb)",1064,594,1146,639
7582.png,1920,1080,"(Sonstiges, gelb)",1065,639,1146,682
7582.png,1920,1080,"(Sonstiges, gelb)",748,682,770,708
7582.png,1920,1080,Vorfahrt,933,678,946,694
7583.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",897,630,918,654
7584.png,1280,720,"(Sonstiges, rot/weiss)",174,296,202,320
7584.png,1280,720,"(Sonstiges, rot/weiss)",922,295,947,316
7585.png,1920,1080,Vorfahrt,1260,484,1288,511
7585.png,1920,1080,"(Sonstiges, blau)",1059,550,1075,567
7585.png,1920,1080,"(Sonstiges, rot/weiss)",1021,549,1034,563
7586.png,1920,1080,"(Sonstiges, weiss)",498,513,549,579
7586.png,1920,1080,"(Sonstiges, weiss)",1061,578,1082,602
7587.png,1920,1080,Vorfahrt,1473,282,1645,439
7588.png,1920,1080,"(Sonstiges, rot/blau)",1308,496,1337,526
7588.png,1920,1080,Zusatzschild,1310,529,1342,547
7589.png,1280,720,"(Sonstiges, blau)",697,1,1124,107
7590.png,1920,1080,Gefahrenzeichen,1698,381,1855,512
7590.png,1920,1080,in ... m,1722,513,1840,571
7591.png,1920,1080,"(Sonstiges, weiss)",1337,202,1654,286
7591.png,1920,1080,"(Sonstiges, gelb)",1333,278,1665,491
7591.png,1920,1080,"(Sonstiges, rot/weiss)",678,675,701,697
7591.png,1920,1080,"(Sonstiges, rot/weiss)",1060,687,1080,705
7591.png,1920,1080,"(Sonstiges, blau)",661,697,680,717
7591.png,1920,1080,"(Sonstiges, rot/weiss)",658,716,678,744
7592.png,1920,1080,"(Sonstiges, blau)",1098,490,1145,538
7593.png,1920,1080,Vorfahrt,1094,563,1138,606
7594.png,1920,1080,Vorfahrt,1340,407,1450,511
7595.png,1920,1080,Vorfahrt,1354,445,1411,497
7596.png,1280,720,"(Sonstiges, weiss)",721,264,857,396
7597.png,1920,1080,"(Sonstiges, blau)",1174,485,1240,544
7597.png,1920,1080,"(Sonstiges, gelb)",916,601,971,627
7598.png,1280,720,Vorfahrt,527,331,541,346
7598.png,1280,720,"(Sonstiges, gelb)",459,351,478,358
7598.png,1280,720,"(Sonstiges, gelb)",458,357,476,362
7599.png,1920,1080,Vorfahrt,1088,584,1117,612
7599.png,1920,1080,Gefahrenzeichen,1089,614,1117,638
7599.png,1920,1080,Zusatzschild,1092,637,1116,649
7600.png,1920,1080,"(Sonstiges, blau)",1429,601,1446,618
7600.png,1920,1080,"(Sonstiges, rot/weiss)",1430,619,1448,644
7601.png,1920,1080,"(Sonstiges, rot/weiss)",1219,390,1302,461
7601.png,1920,1080,"(Sonstiges, blau)",1233,466,1295,522
7601.png,1920,1080,"(Sonstiges, blau)",611,618,685,691
7601.png,1920,1080,"(Sonstiges, weiss)",1456,569,1515,589
7601.png,1920,1080,"(Sonstiges, weiss)",1455,589,1512,606
7602.png,1280,720,"(Sonstiges, rot/weiss)",376,338,398,356
7602.png,1280,720,"(Sonstiges, rot/weiss)",511,351,534,373
7602.png,1280,720,"(Sonstiges, rot/weiss)",706,372,722,387
7603.png,1920,1080,"(Sonstiges, weiss)",706,579,740,639
7603.png,1920,1080,"(Sonstiges, weiss)",1077,599,1113,655
7603.png,1920,1080,"(Sonstiges, blau)",895,600,929,636
7604.png,1920,1080,"(Sonstiges, weiss)",1534,315,1854,413
7604.png,1920,1080,"(Sonstiges, weiss)",1538,407,1865,502
7604.png,1920,1080,Vorfahrt,1084,596,1105,621
7605.png,1920,1080,"(Sonstiges, rot/blau)",1374,438,1434,500
7605.png,1920,1080,"(Sonstiges, blau)",1058,570,1070,589
7606.png,1280,720,"(Sonstiges, gelb)",634,375,670,403
7607.png,1920,1080,"(Sonstiges, blau)",766,616,792,643
7607.png,1920,1080,"(Sonstiges, rot/weiss)",768,639,791,678
7608.png,1920,1080,Vorfahrt,937,559,958,579
7609.png,1920,1080,"(Sonstiges, gelb)",1086,582,1143,653
7610.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",627,518,671,554
7610.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1191,533,1221,560
7610.png,1920,1080,"(Sonstiges, blau)",1849,340,1920,414
7610.png,1920,1080,"(Sonstiges, rot/blau)",1855,416,1920,491
7611.png,1920,1080,"(Sonstiges, blau)",1008,486,1039,516
7612.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1027,574,1048,593
7613.png,1920,1080,"(Sonstiges, blau)",773,569,803,598
7613.png,1920,1080,"(Sonstiges, rot/weiss)",773,598,802,636
7614.png,1920,1080,Vorfahrt,1168,537,1226,590
7615.png,1920,1080,"(Sonstiges, rot/weiss)",517,632,553,666
7615.png,1920,1080,"(Sonstiges, rot/weiss)",1192,642,1228,675
7615.png,1920,1080,"(Sonstiges, rot/weiss)",381,700,431,763
7615.png,1920,1080,"(Sonstiges, blau)",389,657,437,700
7616.png,1280,720,Vorfahrt,1155,148,1259,246
7616.png,1280,720,"(Sonstiges, blau)",532,408,546,425
7617.png,1920,1080,"Kraftfahrstrasse, Ende",1108,481,1160,531
7617.png,1920,1080,"(Sonstiges, gelb)",591,578,637,596
7618.png,1920,1080,Gefahrenzeichen,1594,223,1776,379
7618.png,1920,1080,Ortseingangsschild,990,568,1027,592
7619.png,1920,1080,"(Sonstiges, blau)",1556,498,1587,528
7619.png,1920,1080,"(Sonstiges, rot/weiss)",1490,528,1517,552
7620.png,1920,1080,Vorfahrt,1063,534,1087,560
7620.png,1920,1080,"(Sonstiges, rot/blau)",965,566,989,590
7621.png,1280,720,Gefahrenzeichen,1062,45,1185,147
7621.png,1280,720,Zusatzschild,1082,147,1174,197
7621.png,1280,720,auf ... km,1089,195,1187,246
7622.png,1920,1080,Vorfahrt,1466,439,1549,511
7622.png,1920,1080,"(Sonstiges, gelb)",890,637,905,658
7623.png,1280,720,Kurve (links),676,324,697,342
7624.png,1920,1080,"(Sonstiges, gruen)",1250,519,1317,543
7624.png,1920,1080,"(Sonstiges, blau)",592,607,614,629
7624.png,1920,1080,Vorfahrt,639,553,655,569
7625.png,1920,1080,"(Sonstiges, gelb)",992,652,1029,680
7626.png,1920,1080,"(Sonstiges, weiss)",1728,380,1920,477
7626.png,1920,1080,"(Sonstiges, weiss)",1750,464,1920,573
7627.png,1920,1080,"(Sonstiges, gelb)",992,601,1090,637
7627.png,1920,1080,Vorfahrt,827,608,843,626
7628.png,1280,720,Gefahrenzeichen,708,316,744,348
7628.png,1280,720,Zusatzschild,709,347,744,365
7629.png,1920,1080,"(Sonstiges, rot/blau)",1187,485,1224,528
7629.png,1920,1080,"(Sonstiges, blau)",1189,529,1229,569
7629.png,1920,1080,"(Sonstiges, blau)",166,645,237,716
7629.png,1920,1080,Vorfahrt,1024,586,1041,604
7629.png,1920,1080,Gefahrenzeichen,1008,597,1024,609
7630.png,1920,1080,Vorfahrt,1440,416,1482,454
7630.png,1920,1080,"(Sonstiges, rot/weiss)",434,464,463,492
7630.png,1920,1080,Zusatzschild,429,491,466,510
7631.png,1920,1080,Vorfahrt,949,558,971,579
7632.png,1920,1080,"(Sonstiges, blau)",1155,633,1196,673
7632.png,1920,1080,"(Sonstiges, gelb)",279,438,382,474
7632.png,1920,1080,"(Sonstiges, blau)",1645,538,1673,569
7632.png,1920,1080,"(Sonstiges, rot/blau)",1645,568,1676,598
7633.png,1920,1080,"(Sonstiges, rot/blau)",1318,389,1369,444
7634.png,1920,1080,"(Sonstiges, gelb)",232,438,349,480
7634.png,1920,1080,"(Sonstiges, blau)",1229,655,1275,698
7634.png,1920,1080,"(Sonstiges, blau)",1774,549,1806,581
7634.png,1920,1080,"(Sonstiges, rot/blau)",1774,578,1811,610
7635.png,1280,720,"(Sonstiges, rot/weiss)",1005,285,1039,319
7636.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",218,540,255,574
7636.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",960,557,992,584
7636.png,1920,1080,Zusatzschild,216,573,261,612
7636.png,1920,1080,Zusatzschild,963,587,997,626
7638.png,1280,720,Vorfahrt,1024,209,1101,283
7638.png,1280,720,Vorfahrt,774,321,798,342
7639.png,1280,720,Vorfahrt,912,105,1022,209
7639.png,1280,720,"(Sonstiges, blau)",934,226,1013,307
7639.png,1280,720,"(Sonstiges, weiss)",718,339,762,351
7639.png,1280,720,"(Sonstiges, weiss)",722,349,762,358
3821.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",1034,539,1060,567
3821.png,1920,1080,Zusatzschild,1034,567,1061,580
3821.png,1920,1080,Zusatzschild,1034,581,1059,595
3822.png,1920,1080,Gefahrenzeichen,1043,612,1101,665
3823.png,1920,1080,Vorfahrt,1258,465,1338,544
3824.png,1920,1080,"(Sonstiges, gelb)",1019,690,1060,740
3825.png,1920,1080,"(Sonstiges, weiss)",1194,586,1247,612
3825.png,1920,1080,"(Sonstiges, weiss)",1195,609,1248,629
3826.png,1920,1080,Vorfahrt,1405,392,1558,553
3826.png,1920,1080,Ortseingangsschild,173,533,276,610
3826.png,1920,1080,Kurve (rechts),706,691,726,708
3827.png,1920,1080,Kurve (rechts),903,590,930,616
3828.png,1280,720,"(Sonstiges, weiss)",682,277,774,300
3829.png,1920,1080,Lichtzeichenanlage,1196,503,1261,559
3829.png,1920,1080,"(Sonstiges, rot/weiss)",1205,561,1255,605
3830.png,1920,1080,"(Sonstiges, blau)",977,422,1037,478
3830.png,1920,1080,"(Sonstiges, blau)",843,543,870,570
3830.png,1920,1080,"(Sonstiges, gelb)",721,567,762,585
3831.png,1920,1080,Gefahrenzeichen,1163,510,1218,565
3831.png,1920,1080,Vorfahrt,1065,534,1096,570
3831.png,1920,1080,"(Sonstiges, blau)",1064,570,1091,593
3832.png,1920,1080,Ende saemtlicher Streckenverbote,1312,295,1391,380
3833.png,1920,1080,Doppelkurve (zunaechst rechts),1042,621,1102,676
3834.png,1920,1080,"(Sonstiges, blau)",1395,508,1424,544
3834.png,1920,1080,"(Sonstiges, gelb)",641,239,750,262
3835.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",584,417,634,471
3836.png,1280,720,"(Sonstiges, blau)",1028,258,1091,280
3836.png,1280,720,"(Sonstiges, rot/blau)",1043,283,1075,331
3837.png,1920,1080,"(Sonstiges, rot/blau)",1485,455,1538,508
3838.png,1920,1080,"(Sonstiges, blau)",909,682,921,694
3839.png,1920,1080,Vorfahrt,1050,550,1085,586
3839.png,1920,1080,"(Sonstiges, gelb)",1071,587,1157,605
3840.png,1920,1080,"(Sonstiges, blau)",1174,518,1247,590
3840.png,1920,1080,Vorfahrt,955,696,969,713
3841.png,1920,1080,"(Sonstiges, rot/weiss)",1510,510,1589,575
3842.png,1920,1080,"30er-Zone, Beginn",871,501,926,558
3843.png,1920,1080,"(Sonstiges, blau)",694,566,713,583
3843.png,1920,1080,"(Sonstiges, rot/weiss)",897,523,923,546
3843.png,1920,1080,"(Sonstiges, blau)",899,547,919,565
3844.png,1920,1080,"(Sonstiges, rot/weiss)",1585,471,1675,545
3844.png,1920,1080,Zusatzschild,1589,548,1674,586
3844.png,1920,1080,Zusatzschild,1594,590,1673,624
3845.png,1920,1080,"(Sonstiges, blau)",1123,487,1164,521
3846.png,1920,1080,"(Sonstiges, gelb)",1088,549,1188,570
3846.png,1920,1080,"(Sonstiges, gelb)",1088,571,1190,591
3847.png,1920,1080,"(Sonstiges, blau)",1259,532,1294,564
3847.png,1920,1080,Zusatzschild,1262,566,1295,582
3848.png,1280,720,Vorfahrt,1100,318,1136,351
3848.png,1280,720,"30er-Zone, Beginn",1130,306,1158,332
3849.png,1920,1080,"(Sonstiges, rot/weiss)",1434,497,1508,567
3849.png,1920,1080,Zusatzschild,1449,570,1503,594
3849.png,1920,1080,Gefahrenzeichen,1376,650,1405,680
3850.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1119,501,1150,532
3850.png,1920,1080,"(Sonstiges, rot/blau)",1122,534,1142,554
3851.png,1920,1080,Vorfahrt,999,553,1032,589
3852.png,1920,1080,"(Sonstiges, gelb)",1185,405,1439,461
3852.png,1920,1080,Vorfahrt,1208,460,1279,539
3852.png,1920,1080,"(Sonstiges, blau)",949,586,974,609
3853.png,1920,1080,Ortseingangsschild,1078,571,1128,612
3853.png,1920,1080,Vorfahrt,964,601,979,617
3853.png,1920,1080,"(Sonstiges, blau)",965,617,976,629
3854.png,1920,1080,Vorfahrt,1290,383,1426,520
3854.png,1920,1080,"(Sonstiges, blau)",1289,519,1411,617
